Title,Link,Price
"Daraz Like New Laptops - HP EliteBook 840 G6 Notebook PC Intel Core i5 8th Generation, 8GB DDR4 Ram, 256GB SSD Drive, 14.1"" Led Display, Intel FHD Graphics Card",https://www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-840-g6-notebook-pc-intel-core-i5-8th-generation-8gb-ddr4-ram-256gb-ssd-drive-141-led-display-intel-fhd-graphics-card-i457889142.html,"Rs. 69,999"
"Acer Predator Triton Neo 16 PTN16-51-96GK Gaming Laptop Intel Core Ultra 9-185H, 32GB DDR5, 1TB SSD, NVIDIA RTX 4060 8GB Graphics, 16"" WQXGA IPS 240Hz, Windows 11 Home",https://www.daraz.pk/products/16-ptn16-51-96gk-9-185h-32gb-ddr5-1tb-ssd-nvidia-rtx-4060-8gb-16-wqxga-ips-240hz-11-i548864342.html,"Rs. 459,999"
"Lenovo unveils ThinkPad X1 Carbon Ultrabook with 4th Gen. Intel Processor 8 gb ram ,128gb ssd",https://www.daraz.pk/products/x1-4th-8-gb-ssd-128gb-i519929187.html,"Rs. 45,000"
"Dell 3180 Chromebook with 11.6"" Display• 4GB RAM and 16GB Storage for smooth performance• Intel Graphics for seamless graphics experience• Battery backup of 5+ hours for uninterrupted work• Renewed and in Very Good condition",https://www.daraz.pk/products/4gb-16gb-5-i434694133.html,"Rs. 7,870"
Apple MacBook Pro A1278 - 8GB RAM 256GB SSD  - 2.5GHz Dual-Core Intel Core i5 - Mid 2012 13.3-inch LED Display - Dual Operating System MacOS Catalina 10.15 - Silver - Daraz Like New Laptops,https://www.daraz.pk/products/8gb-a1278-8gb-ssd-256-ghz-i5-25-led-2012-i461876488.html,"Rs. 45,999"
"Dell Latitude 5520 Core i7 11th Gen , 16GB, 512GB SSD, 15.6″ FHD IPS LED",https://www.daraz.pk/products/5520-gb-16gb-i7-11th-i7-fhd-ips-led-i600068920.html,"Rs. 145,999"
Daraz Like New Laptops - Lenovo Thinkpad T460 - Core i5 6th Generation - 8GB DDR3 - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/daraz-like-new-laptops-lenovo-thinkpad-t460-core-i5-6th-generation-8gb-ddr3-256gb-ssd-14inch-screen-free-laptop-bag-i414958370.html,"Rs. 49,999"
"Daraz Like New HP Chromebook 11 G6 , 4Gb Ram 48Gb SSD 11"" Display ChromeOS Update 2027",https://www.daraz.pk/products/daraz-like-new-hp-chromebook-11-g6-4gb-ram-48gb-ssd-11-display-chromeos-update-2027-i552887748.html,"Rs. 24,499"
LAPTOP Dell Chromebook 3180 - 4GB RAM - 16GB SSD (FREE LAPTOP BAG) - Daraz like new laptops,https://www.daraz.pk/products/laptop-dell-chromebook-3180-4gb-ram-16gb-ssd-free-laptop-bag-daraz-like-new-laptops-i537229715.html,"Rs. 10,499"
Daraz Like New Laptops - Dell Latitude 5490 - Core i5 8th Generation - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/5490-8th-i5-8gb-14-i596193505.html,"Rs. 53,999"
i3 i5 AMD 1st 2nd Generation 250 GB HDD 4GB RAM MIX Brand Dell Hp Lenovo Toshiba ASUS Laptop,https://www.daraz.pk/products/i3-i5-amd-1st-2nd-generation-250-gb-hdd-4gb-ram-mix-brand-dell-hp-lenovo-toshiba-asus-laptop-i469180482.html,"Rs. 19,800"
HP ELITEBOOK 840G5 8TH GENERATION | INTEL CORE-I5 | 8350u PROCESSOR | 16GB RAM | 512GB SSD | FHD | 14 INCH DISPLAY | SILVER | WIN11 PRO | REGISTERED (FREE LAPTOP BAG) - Daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-840g5-8th-generation-intel-core-i5-8350u-processor-16gb-ram-512gb-ssd-fhd-14-inch-display-silver-win11-pro-registered-free-laptop-bag-daraz-like-new-laptops-i457512043.html,"Rs. 77,999"
HP Stream 13-c110nr 13.3 Laptop Intel N3050 1.6GHz 2GB 32GB SSD Windows 10,https://www.daraz.pk/products/hp-13-c110nr-133-ghz-n3050-2gb-32gb-ssd-10-i378275676.html,"Rs. 15,999"
HP ZBook Firefly 14 G8 Mobile Workstation/Core i5 11th Gen/16GB/256GB SSD/14″ FHD IPS LED/Win 11,https://www.daraz.pk/products/hp-z-14-g8-i5-11th-16gb256gb-ssd14-fhd-ips-led-11-i601771782.html,"Rs. 129,999"
"Daraz Like New Laptop - Lenovo Thinkpad x270 Ultra Book, Core i5 7th generation, 8GB DDR4 Ram, 256GB SSD, 12.5"" Led Display, Intel HD Graphics Windows 11 Licensed (FREE LAPTOP BAG) - FREE LAPTOP BAG",https://www.daraz.pk/products/x270-i5-7th-8gb-ddr4-256gb-ssd-125-led-hd-11-i596887117.html,"Rs. 41,999"
"Lenovo ThinkPad T460 Core i5 6th Gen, 16GB, 256GB SSD, 14″ LED (Windows 11 Licensed) FREE LAPTOP BAG)",https://www.daraz.pk/products/lenovo-thinkpad-t460-core-i5-6th-gen-16gb-256gb-ssd-14-led-windows-11-licensed-free-laptop-bag-i406408848.html,"Rs. 43,999"
"Daraz Like New Laptops - Apple MacBook Pro 2012  Core i5  8GB RAM, 500GB HDD",https://www.daraz.pk/products/daraz-like-new-laptops-apple-macbook-pro-2012-core-i5-8gb-ram-500gb-hdd-i421764546.html,"Rs. 55,000"
Top Adjustable Wooden Gaming Laptop Table With For Bed 4 Level Adjustment Board Foldable Stand Ergonomic Portable Drawing Notebook Reading Food Breakfast Serving With Mouse Space Area,https://www.daraz.pk/products/4-i493078193.html,"Rs. 3,499"
Dell P22T Chromebook 3120 Intel Celeron 4GB RAM 16GB Windows 10  -  Daraz like new laptops,https://www.daraz.pk/products/dell-chromebook-3120-intel-celeron-4gb-ram-16gb-windows-10-daraz-like-new-laptops-i600988196.html,"Rs. 10,499"
Wooden Gaming Laptop Table For Bed Foldable Stand Ergonomic Portable Drawing Notebook Reading Food Breakfast Serving With Inbuild Tablet And Cup Holder Slots Couch Black,https://www.daraz.pk/products/wooden-gaming-laptop-table-for-bed-foldable-stand-ergonomic-portable-drawing-notebook-reading-food-breakfast-serving-with-inbuild-tablet-and-cup-holder-slots-couch-black-i499572304.html,"Rs. 1,599"
Daraz Like New - HP ProBook 640 G1 - Core i5 4th Generation - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/hp-640-g1-4th-i5-8gb-14-i592986851.html,"Rs. 39,999"
"Acer C740 Chromebook Windows 10 Edition 4GB RAM 
128GB M2
Display Size 11.6 inches
Condition Like New 10/9.5
Battery Backup 4 Hours Plus",https://www.daraz.pk/products/c740-10-4gb-128gb-m2-116-1095-4-i437631331.html,"Rs. 16,999"
Daraz Like New Laptops - Acer ChromeBook R11 - Touch Screen Laptop - 16GB Storage - 4GB RAM - 360 Rotatable - 11.6″ HD Display - Playstore Supported - Long Battery Life - FREE LAPTOP BAG,https://www.daraz.pk/products/r11-16gb-4gb-360-hd-i593713852.html,"Rs. 15,999"
"Lenovo Thinkpad T470 Ultra Book, Core i5 7th generation, 8GB DDR4 Ram, 256GB SSD, 14"" Led Display, Intel HD Graphics Windows 11 Licensed (FREE LAPTOP BAG) - Daraz like new laptops",https://www.daraz.pk/products/lenovo-thinkpad-t470-ultra-book-core-i5-7th-generation-8gb-ddr4-ram-256gb-ssd-14-led-display-intel-hd-graphics-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i488192831.html,"Rs. 54,999"
Daraz Like New Laptops - HP ProBook 640 G1 - Core i5 4th Generation - 4GB RAM - 500GB HDD - 14inch Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/hp-640-g1-4th-i5-4gb-14-i594403874.html,"Rs. 35,999"
"LAPTOP - Lenovo ThinkPad X240 Ultra Book, Core i5 4th generation, 8GB Ram, 500GB Hard Drive, 12.1"" Led Display, Intel HD Graphics (Windows 10 Registered) - Daraz like new laptops - USED LAPTOP",https://www.daraz.pk/products/laptop-lenovo-thinkpad-x240-ultra-book-core-i5-4th-generation-8gb-ram-500gb-hard-drive-121-led-display-intel-hd-graphics-windows-10-registered-daraz-like-new-laptops-used-laptop-i497222001.html,"Rs. 29,999"
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 32GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG - Daraz Like New Laptops",https://www.daraz.pk/products/4gb-4gb-32gb-ssd-hdmi-wifi-n3060-hd-ips-n3060-os-i602940334.html,"Rs. 16,999"
"Daraz Like New Laptops - Hp Chromebook 11 G8 - 4GB Ram DDR4 - 32GB SSD - 11.6"" Screen Size - Chrome OS - FREE LAPTOP BAG AND CHARGER",https://www.daraz.pk/products/hp-g8-4gb-ddr4-32gb-ssd-os-i604367802.html,"Rs. 12,809"
"Lenovo Legion Go 8APU1, AMD Ryzen™ Z1 Extreme,AMD Radeon Graphics, 16GB Soldered LPDDR5x-7500 1TB SSD M.2 2242 PCIe® 4.0x4 NVMe®,High Definition  Audio,Stereo speakers, 2W x2,8.8"" WQXGA (2560x1600) IPS 500nits Glossy / Anti-fingerprint, 97% DCI",https://www.daraz.pk/products/-i494178196.html,"Rs. 276,999"
"Daraz Like New Laptop - HP ProBook 650 G2 - 15.6"" LED - Core i5 6th Generation (6200U) - 8 GB RAM - 256 GB SSD - Windows 10 (Activated)   - FREE LAPTOP BAG",https://www.daraz.pk/products/3189-n4200-11-ghz-4-gb-ddr3l-512gb-ssd-hd-505-116-i593579325.html,"Rs. 52,999"
Acer C740 | 2GB RAM 16GB Storage Chromebook  | 11.6″ Display | Play Store Supported | Android Apps Supported - Daraz Like New Laptops,https://www.daraz.pk/products/acer-c740-2gb-ram-16gb-storage-chromebook-116-display-play-store-supported-android-apps-supported-daraz-like-new-laptops-i490660384.html,"Rs. 8,999"
"Daraz Like New Laptops - HP Elitebook 850 G5 Core i5 8th Gen, 16GB RAM, 256GB SSD, 15.6″ FHD IPS LED/Windows 11 Pro Licensed  (FREE LAPTOP BAG)",https://www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-850-g5-core-i5-8th-gen-16gb-ram-256gb-ssd-156-fhd-ips-ledwindows-11-pro-licensed-free-laptop-bag-i406384998.html,"Rs. 71,499"
"HP Chromebook 11 G6 - 2027 update - EE 11.6"" Chromebook Intel Celeron 1.10 GHz 4GB Ram 32GB SSD, HDMI, WiFi, Webcam, Play Store, Chrome OS",https://www.daraz.pk/products/hp-11-g6-2027-ee-116-4gb-32gb-ssd-hdmi-wifi-os-i602857827.html,"Rs. 12,999"
Daraz Like New Laptops - Lenovo ThinkPad X1 Carbon 14 inch Core i5 - 6th Gen 8GB Ram 256GB SSD Windows 10 Pro,https://www.daraz.pk/products/x1-14-i5-6th-8gb-8gb-ssd-10-i353779837.html,"Rs. 53,999"
Daraz like new hp chromebook 11 g8 intel celeron n4020 04GB Ram 32GB Storage auto update 2029 with play store,https://www.daraz.pk/products/hp-11-g8-n4020-04gb-i601381712.html,"Rs. 17,500"
"Dell Latitude 5430, Core i5 3rd generation, 4GB Ram, 500GB Hard Drive, 14"" Led Display, (Windows 10 Registered) FREE LAPTOP BAG - Daraz Like New Laptops",https://www.daraz.pk/products/dell-latitude-5430-core-i5-3rd-generation-4gb-ram-500gb-hard-drive-14-led-display-windows-10-registered-free-laptop-bag-daraz-like-new-laptops-i466115732.html,"Rs. 26,499"
"Dell Latitude E7480 Ultra Book, Core i5 6th generation, 8GB DDR4 Ram, 256GB Solid State Drive SSD, 14.1"" Led Display, Intel HD Graphics (Windows 11 licensed) Free Laptop Bag - Daraz like new laptops",https://www.daraz.pk/products/dell-latitude-e7480-ultra-book-core-i5-6th-generation-8gb-ddr4-ram-256gb-solid-state-drive-ssd-141-led-display-intel-hd-graphics-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i535144640.html,"Rs. 56,999"
"Genuine HP 135W Charger for Business Notebook 6930p 8710P 8710W nc4400 nc6320 nc8430 nw8440 nw9440 nx6310 nx6315 nx6320 nx6325 nx6330 nx8420 nx9420, Bundle: AC Adapter Power Supply, Cord",https://www.daraz.pk/products/hp-135w-nc4400-nc6320-nc8430-nw8440-nw9440-nw6310-nx6315-nx6320-nx6325-nx6330-nx8420-nx9420-w-ac-i432471596.html,"Rs. 1,398"
"LAPTOP HP EliteBook 840 G5/G6 Notebook PC Intel Core i5 8th Generation, 8GB DDR4 Ram, 256GB SSD Drive, 14.1"" Led Display, Intel FHD Graphics Card  (Windows 11 licensed) - Daraz Like New Laptops",https://www.daraz.pk/products/laptop-hp-elitebook-840-g5g6-notebook-pc-intel-core-i5-8th-generation-8gb-ddr4-ram-256gb-ssd-drive-141-led-display-intel-fhd-graphics-card-windows-11-licensed-daraz-like-new-laptops-i488170080.html,"Rs. 69,499"
"LENOVO CHROMEBOOK 100E | 4GB RAM DDR4 | 32GB SSD EMMC | 11.6"" SCREEN | PLAYSTORE SUPPORTED | AUE UPDATE 2027",https://www.daraz.pk/products/lenovo-chromebook-100e-4gb-ram-ddr4-32gb-ssd-emmc-116-screen-playstore-supported-aue-update-2027-i463746796.html,"Rs. 9,399"
Macbook Pro 2021 | 16 Inches | Apple M1 Pro Chip | 32GB Ram | 512GB SSD | Silver | Like New (25 Cycles),https://www.daraz.pk/products/4-000-16-m1-32gb-25-i495916695.html,"Rs. 575,000"
Wooden Gaming Laptop Table For Bed Foldable Stand Ergonomic Portable Drawing Notebook Reading Food Breakfast Serving With Inbuild Engraved Tablet And Cup Holder Slots Couch For HP Apple Mackook M1 Dell Lenovo MSI Asus,https://www.daraz.pk/products/wooden-gaming-laptop-table-for-bed-foldable-stand-ergonomic-portable-drawing-notebook-reading-food-breakfast-serving-with-inbuild-engraved-tablet-and-cup-holder-slots-couch-for-hp-apple-mackook-m1-dell-lenovo-msi-asus-i471263741.html,"Rs. 1,599"
"Dell Latitude 3160 11.6"" Touchscreen Laptop, Intel Quad Core Pentium N3700 6th Gen, 4GB RAM, 500GB HDD, Windows 10 Pro - With Bag Gift - Daraz Like New Laptops",https://www.daraz.pk/products/3160-n3700-6th-4gb-1-gb-hdd-10-i460088754.html,"Rs. 22,999"
"Daraz Like New Laptops - Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - (FREE LAPTOP BAG)",https://www.daraz.pk/products/3189-116-hd-ips-n3060-up-248ghz-4gb-16gb-ssd-hdmi-wifi-os-i448770641.html,"Rs. 16,999"
HP ProBook 640 G1 - Core i3 4th Generation - 4GB RAM - 500GB HDD - 14inch Screen - Window 10 Pro Active - Daraz Like New Laptops,https://www.daraz.pk/products/hp-640-g1-4th-i3-4gb-14-10-i246526925.html,"Rs. 33,999"
HP Chromebook 11 G5 | 16GB Storage | 4GB RAM | 11.6″ Display | Factory Playstore | Black - Daraz Like New Laptops,https://www.daraz.pk/products/hp-chromebook-11-g5-16gb-storage-4gb-ram-116-display-factory-playstore-black-daraz-like-new-laptops-i519683711.html,"Rs. 11,500"
Samsung | Chromebook 500C | 16GB Storage | 4GB RAM | ‎1.6 GHz Intel Celeron | Dual Core | 11.6 Inch Display | Playstore Supported | Chromebook - Daraz Like New Laptops,https://www.daraz.pk/products/samsung-chromebook-500c-16gb-storage-4gb-ram-16-ghz-intel-celeron-dual-core-116-inch-display-playstore-supported-chromebook-daraz-like-new-laptops-i468654342.html,"Rs. 9,999"
"Daraz Like New Laptops - Dell Latitude E5540 15.6 inches Laptop, 4TH GENERATION, Core i5-4310U 2.0GHz, 8GB Ram, 500GB HDD, DVDRW, Windows 10 Pro 64bit || FREE LAPTOP BAG AND CHARGER",https://www.daraz.pk/products/e5540-8gb-8gb-dvdrw-156-ghz-10-64bit-67-i604366197.html,"Rs. 32,999"
Lenovo ThinkPad T450 - 14 Inch - Intel i5-5300U 2.30GHz - 8 GB RAM - 500GB HDD - Windows 10 Pro,https://www.daraz.pk/products/14-t450-8-gb-i5-5300u-ghz-hdd-230-gb-10-i250333650.html,"Rs. 36,999"
"Dell 3100 Chromebook| Media tek 8173 Quad-Core Processor, 4GB DDR4 RAM | 16GB Storage | 11.6″ Display  | Playstore Supported | Chrome OS - AUE 2029 daraz like new laptops",https://www.daraz.pk/products/dell-3100-chromebook-media-tek-8173-quad-core-processor-4gb-ddr4-ram-16gb-storage-116-display-playstore-supported-chrome-os-aue-2029-daraz-like-new-laptops-i462866700.html,"Rs. 17,499"
"Lenovo | ChromeBook 300E Touch Screen | 360 Rotatable | 2nd Generation | Media tek 8173 Quad-Core Processor, 4GB DDR4 RAM | 32GB Storage | 11.6″ Display | Playstore Supported | Touch Screen | Chrome OS",https://www.daraz.pk/products/lenovo-chromebook-300e-touch-screen-360-rotatable-2nd-generation-media-tek-8173-quad-core-processor-4gb-ddr4-ram-32gb-storage-116-display-playstore-supported-touch-screen-chrome-os-i439763150.html,"Rs. 16,217"
Daraz Like New Laptops - Lenovo N22/N23 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,https://www.daraz.pk/products/n22n23-116-4-gb-16-gb-pubg-i409781275.html,"Rs. 8,399"
HP ProBook 4330s Laptop)  Daraz Like New Laptops,https://www.daraz.pk/products/hp-probook-4330s-laptop-daraz-like-new-laptops-i503596658.html,"Rs. 22,999"
"HP ProBook X360 11 G2 2-in-1 11.6 Inch Touchscreen Laptop PC, Intel Core M3-7 4GB RAM, 128GB SSD, Windows 10 Pro DARAZ LIKE NEW LAPTOPS",https://www.daraz.pk/products/hp-probook-x360-11-g2-2-in-1-116-inch-touchscreen-laptop-pc-intel-core-m3-7-4gb-ram-128gb-ssd-windows-10-pro-daraz-like-new-laptops-i424657875.html,"Rs. 27,999"
Hp Elitebook 820 G1 - Core i5 4th Generation - 8GB RAM - 128GB SSD 500GB HDD- 12.5 inch Screen - FREE LAPTOP BAG (WINDOWS 11 REGISTERED),https://www.daraz.pk/products/hp-820-g1-4th-i5-8gb-1-11-i434163563.html,"Rs. 39,999"
"HP Chromebook 14"" HD Widescreen Laptop Computer - Intel Celeron N3350 up to 2.4GHz - 4GB DDR4 Memory - 16GB eMMC Flash Memory - 802.11ac - Bluetooth - USB-C 3.1 - Chrome OS - Play Store",https://www.daraz.pk/products/hp-chromebook-14-hd-widescreen-laptop-computer-intel-celeron-n3350-up-to-24ghz-4gb-ddr4-memory-16gb-emmc-flash-memory-80211ac-bluetooth-usb-c-31-chrome-os-play-store-i438325283.html,"Rs. 14,999"
"Acer Chromebook CB5-311-P (13.3-inch Full HD Display, 4GB Ram , 16GB SSD) - Daraz Like New Laptops",https://www.daraz.pk/products/acer-chromebook-cb5-311-p-133-inch-full-hd-display-4gb-ram-16gb-ssd-daraz-like-new-laptops-i462133047.html,"Rs. 16,499"
Dell Latitude E5450 Intel Core 5th Generation i5 i5-5300U 4GB DDR3L 500GB 7200RPM HDD Webcam Windows 10 Pro,https://www.daraz.pk/products/e5450-5th-i5-4gb-ddr3l-i5-5300u-gb-hdd-10-i269383045.html,"Rs. 36,999"
"Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG - With Bag Gift",https://www.daraz.pk/products/4gb-4gb-16gb-ssd-hdmi-wifi-hd-ips-n3060-os-i438009315.html,"Rs. 16,999"
Daraz like New Laptops -  Dell Latitude 7280 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/7280-7th-i5-8gb-256gb-ssd-i596039936.html,"Rs. 41,174"
HP EliteBook Folio 9480M 14in Intel Core i5-4310U 2.0GHz 4GB 500 GB HDD Windows 10 Pro (Registered Windows) - Daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-folio-9480m-14in-intel-core-i5-4310u-20ghz-4gb-500-gb-hdd-windows-10-pro-registered-windows-daraz-like-new-laptops-i316375557.html,"Rs. 32,999"
"HP 255 G4 15.6"" LED - AMD A6-6310 processor 1.8 GHz - 8 GB DDR3 SDRAM - 256 GB SSD - Windows 10 Pro 64-bit (English) - 1366 x 768 - AMD Radeon R4 Graphics - With Bag Gift - Daraz Like New Laptops",https://www.daraz.pk/products/hp-255-g4-4-led-amd-156-4-ghz-8-gb-ddr3-sdram-a6-6310-gb-ssd-10-64-1366x768-amd-r4-i460114210.html,"Rs. 39,999"
Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 250GB 12.5″ Windows 10 (Free Laptop Bag) - Daraz like new laptops - Used laptops,https://www.daraz.pk/products/lenovo-thinkpad-x230-core-i5-3rd-gen-4gb-ram-250gb-125-windows-10-free-laptop-bag-daraz-like-new-laptops-used-laptops-i495254174.html,"Rs. 22,899"
"LENOVO X270  i5 7th generation, 8GB Ram, 256GB SSD, 12.5"" Led Display, (Windows 11 Licensed) FREE LAPTOP BAG - Daraz Like New Laptops",https://www.daraz.pk/products/lenovo-x270-i5-7th-generation-8gb-ram-256gb-ssd-125-led-display-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i485817703.html,"Rs. 42,499"
Lenovo N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported - FREE LAPTOP BAG,https://www.daraz.pk/products/n22-116-4-gb-16-gb-pubg-i451126550.html,"Rs. 8,499"
HP EliteBook 840 G3 - Core i7 6th Generation - 8GB RAM - 128GB SSD - 500GB HDD - 14inch Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/hp-840-g3-6th-i7-8gb-14-14-gb-hdd-ssd-128gb-i370351055.html,"Rs. 54,999"
"Daraz Like New Laptops - Dell Latitude E5480 Core i5 7th Gen, 8GB, 256GB SSD, 14″",https://www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e5480-core-i5-7th-gen-8gb-256gb-ssd-14-i363705152.html,"Rs. 42,999"
"Apple MacBook Pro A1278 - 8GB RAM, 500GB Storage - Dual-Core i5 2.5GHz  - Mid 2012 13.3-inch LED Display - Dual Operating System MacOS & Windows 10 - Silver - With Bag Gift - Daraz Like New Laptops",https://www.daraz.pk/products/8gb-a1278-500gb-i5-25ghz-2012-led-10-i460148244.html,"Rs. 46,999"
Hp Elitebook 820 G3 - Core i5 6th Generation - 8GB DDR4 RAM - 128GB SSD - 500GB HDD -12.5inch Screen - FREE LAPTOP BAG (Windows 11 Registered) - Daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-820-g3-core-i5-6th-generation-8gb-ddr4-ram-128gb-ssd-500gb-hdd-125inch-screen-free-laptop-bag-windows-11-registered-daraz-like-new-laptops-i315610540.html,"Rs. 46,999"
Daraz Like New Laptops - Dell Latitude E7470 - Core i5 6th Generation - 8GB DDR4 RAM - 256GB SSD - 14inch HD Screen - FREE LAPTOP BAG,https://www.daraz.pk/products/e7470-6th-i5-8gb-ddr4-14-hd-i594466240.html,"Rs. 43,499"
Daraz Like New Laptops - HP | Chromebook 14 G5 | 16GB Storage | 4GB RAM | 14.1″ HD Display | Updated Version | Playstore Supported | With Type C fast charging Charger,https://www.daraz.pk/products/daraz-like-new-laptops-hp-chromebook-14-g5-16gb-storage-4gb-ram-141-hd-display-updated-version-playstore-supported-with-type-c-fast-charging-charger-i420121765.html,"Rs. 16,999"
Dell Latitude 7280 - Core i5 7th Generation - 8GB RAM - 256GB SSD - 12.5inch Screen - FREE LAPTOP BAG (Windows 11 Licensed) - Daraz like new laptops,https://www.daraz.pk/products/dell-latitude-7280-core-i5-7th-generation-8gb-ram-256gb-ssd-125inch-screen-free-laptop-bag-windows-11-licensed-daraz-like-new-laptops-i463926183.html,"Rs. 45,999"
"Daraz Like New Laptops - HP ProBook 11 G2 , Core i3 6th Generation, 8GB DDR4 Ram, 500GB Hard Drive, 11.1"" Led Display, Intel HD Graphics",https://www.daraz.pk/products/daraz-like-new-laptops-hp-probook-11-g2-core-i3-6th-generation-8gb-ddr4-ram-500gb-hard-drive-111-led-display-intel-hd-graphics-i470121538.html,"Rs. 29,999"
Lenovo Thinkpad X240 Core i5 4th Gen 8 GB RAM 500 GB HDD 12.5″ Windows 10 (Free Laptop Bag) - Daraz like new laptops,https://www.daraz.pk/products/lenovo-thinkpad-x240-core-i5-4th-gen-8-gb-ram-500-gb-hdd-125-windows-10-free-laptop-bag-daraz-like-new-laptops-i428274993.html,"Rs. 29,999"
Daraz Like New Laptop - Lenovo Thinkpad – X230 – Core i5 3rd Gen – 4 GB RAM – 250 GB – 12.5″ - Refurbished - FREE LAPTOP BAG AND CHARGER,https://www.daraz.pk/products/x230-i5-3rd-4-gb-250-gb-i604302620.html,"Rs. 18,499"
"Daraz Like New Laptops -  HP Elitebook 850 G6 Core i5 8th Gen, 16GB RAM, 1TB SSD, 15.6″ FHD IPS LED",https://www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-850-g6-core-i5-8th-gen-16gb-ram-1tb-ssd-156-fhd-ips-led-i436360013.html,"Rs. 106,139"
USED - Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 250GB 12.5″ Windows 10 (Free Laptop Bag) - Daraz like new laptops,https://www.daraz.pk/products/used-lenovo-thinkpad-x230-core-i5-3rd-gen-4gb-ram-250gb-125-windows-10-free-laptop-bag-daraz-like-new-laptops-i488689272.html,"Rs. 22,499"
"LAPTOP - HP ProBook 650G4 I5 8th Gen 16gb Ram 128gb ssd+500gb hdd 15.6"" Screen (Windows 11 Activated) & Free Laptop Bag - Daraz like new laptops - USED LAPTOP",https://www.daraz.pk/products/laptop-hp-probook-650g4-i5-8th-gen-16gb-ram-128gb-ssd500gb-hdd-156-screen-windows-11-activated-free-laptop-bag-daraz-like-new-laptops-used-laptop-i536924183.html,"Rs. 89,999"
"Dell Latitude E7440 - 14"" LED - Core i5 4th Generation (4300U) - 4GB RAM - 500GB HDD - Windows 10 Activated - FREE LAPTOP BAG",https://www.daraz.pk/products/e7440-14-led-4th-i5-4300u-4gb-hdd-500gb-10-i258161488.html,"Rs. 36,999"
Daraz Like New Laptops - HP Elitebook 840 G7  Intel Core I5-10TH GEN 32GB Ram  1TB SSD,https://www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-840-g7-intel-core-i5-10th-gen-32gb-ram-1tb-ssd-i455879391.html,"Rs. 109,999"
Hp Elitebook 1030g3 I5 8th Gen 8GB Ram 512GB SSD (Windows 11 Licensed) & Free Laptop Bag - daraz like new laptops,https://www.daraz.pk/products/hp-elitebook-1030g3-i5-8th-gen-8gb-ram-512gb-ssd-windows-11-licensed-free-laptop-bag-daraz-like-new-laptops-i371587017.html,"Rs. 104,999"
"HP ProBook 650 G4 Ultra Book Core i7 8th generation, 8GB DDR4 Ram 256GB Solid State Drive SSD 15.6"" FHD Led Display, Numeric Keypad Intel HD Graphics - Daraz Like New Laptops",https://www.daraz.pk/products/hp-probook-650-g4-ultra-book-core-i7-8th-generation-8gb-ddr4-ram-256gb-solid-state-drive-ssd-156-fhd-led-display-numeric-keypad-intel-hd-graphics-daraz-like-new-laptops-i494099060.html,"Rs. 78,999"
"Dell Core i7-8th Generation | 16GB RAM , 512GB SSD Hard | 2K HD Display | 6Hours+ Battery Backup | FREE LAPTOP BAG",https://www.daraz.pk/products/dell-core-i7-8th-generation-16gb-ram-512gb-ssd-hard-2k-hd-display-6hours-battery-backup-free-laptop-bag-i385799420.html,"Rs. 94,000"
